Id,Start,Name,Impact,Currency
da85ecd2-aa71-41e9-b0b4-52f0abf0cd77,04/21/2020 06:00:00,Claimant Count Rate,LOW,GBP
4becf997-b623-4a75-922f-0b71b58069b9,04/21/2020 06:00:00,Claimant Count Change,MEDIUM,GBP
d19a1897-f469-4e85-82e8-ba9a27fe7234,04/21/2020 06:00:00,ILO Unemployment Rate (3M),HIGH,GBP
eca89534-17a6-482f-8edf-b58037abd312,04/21/2020 06:00:00,Average Earnings Including Bonus (3Mo/Yr),HIGH,GBP
62014d1e-6a80-4864-8cb1-e27a1a6c918d,04/21/2020 06:00:00,Average Earnings Excluding Bonus (3Mo/Yr),MEDIUM,GBP
59312fbd-c4c9-49e7-8070-5a325c92a572,04/21/2020 06:00:00,Trade Balance,LOW,CHF
9690b296-a51b-43b5-9f1b-df99d34597b6,04/21/2020 06:00:00,Exports (MoM),LOW,CHF
7fe82380-f25a-49ee-9f0f-16e239b9690b,04/21/2020 06:06:24,Imports (MoM),LOW,CHF
bd679040-9144-44ee-b0c5-37166abf1e14,04/21/2020 08:40:00,9-Month Letras Auction,LOW,EUR
6fcb277a-f574-40b4-bc00-dbf69dd08d33,04/21/2020 08:40:00,3-Month Letras Auction,LOW,EUR
6a4503ef-3863-4112-8de7-ac7ced44c1c9,04/21/2020 09:00:00,ZEW Survey – Economic Sentiment,MEDIUM,EUR
00d8fe5a-43ae-484d-8ffe-ae8961926b4c,04/21/2020 09:00:00,ZEW Survey – Current Situation,MEDIUM,EUR
a72538f6-58e5-4bc4-a2ae-5f5682f26fe2,04/21/2020 09:00:00,ZEW Survey – Economic Sentiment,HIGH,EUR
0ab66249-f614-4bb3-b847-2dac85891416,04/21/2020 12:30:00,Retail Sales ex Autos (MoM),MEDIUM,CAD
39dafc1b-d87a-4554-9ffd-385c4df95e42,04/21/2020 12:30:00,Retail Sales (MoM),HIGH,CAD
7679446f-ebcf-4522-b193-8997083702b5,04/21/2020 12:55:00,Redbook Index (YoY),LOW,USD
48ead808-9111-4152-a026-2d4853cb6a3e,04/21/2020 12:55:00,Redbook Index (MoM),LOW,USD
567f7e5a-f053-4489-9ce8-c61e633ea70c,04/21/2020 14:00:00,Existing Home Sales (MoM),MEDIUM,USD
5f4adc44-27a0-490c-88e0-a2c146581a9b,04/21/2020 14:00:00,Existing Home Sales Change (MoM),LOW,USD
0214cb86-628c-4b68-a2a7-42a8079f417a,04/21/2020 14:00:00,GDT Price Index,MEDIUM,NZD
2d9930b9-a5eb-4c89-83d2-85c54fdcd4e7,04/21/2020 15:30:00,52-Week Bill Auction,LOW,USD
a3e6ecab-f37c-48f9-8825-68cbfa25c2bf,04/21/2020 20:30:00,API Weekly Crude Oil Stock,LOW,USD
028853a5-d988-4de6-8986-0bf0f755fb4b,04/22/2020 00:30:00,Westpac Leading Index (MoM),MEDIUM,AUD
9267a1ef-db9b-4acf-978b-45561a0a05cb,04/22/2020 01:30:00,Retail Sales s.a. (MoM),MEDIUM,AUD
35c8c1d8-5437-4681-83e8-357e518de0f7,04/22/2020 06:00:00,Consumer Price Index (MoM),MEDIUM,GBP
65958c05-fb6c-4e69-86b8-8b11a26d0e46,04/22/2020 06:00:00,Retail Price Index (YoY),MEDIUM,GBP
c73e294c-c049-4b49-9a41-3c7a6a9d0b3c,04/22/2020 06:00:00,"PPI Core Output (YoY) n.s.a ",MEDIUM,GBP
53f4f338-7f23-4f26-afe5-5738840559ea,04/22/2020 06:00:00,Consumer Price Index (YoY),HIGH,GBP
43f67b7c-f1c4-476f-94bd-3d2dd5b78eb8,04/22/2020 06:00:00,Core Consumer Price Index (YoY),MEDIUM,GBP
37a4e8db-f809-4768-919a-57bae1941c0a,04/22/2020 06:00:00,Producer Price Index - Input (MoM) n.s.a,LOW,GBP
4eb3d1bd-13cb-463a-b35c-4c8447a4d059,04/22/2020 06:00:00,Producer Price Index - Input (YoY) n.s.a,MEDIUM,GBP
4ed36961-119a-4714-bf7c-a74fce5b4436,04/22/2020 06:00:00,Retail Price Index (MoM),MEDIUM,GBP
6f3a67ab-084c-4a4a-9b37-5e1c1851cd97,04/22/2020 06:00:00,Producer Price Index - Output (MoM) n.s.a,LOW,GBP
99eba718-75c2-4b45-9e7f-12031960b795,04/22/2020 06:00:00,Producer Price Index - Output (YoY) n.s.a,LOW,GBP
0f336e52-3729-45ed-81e7-62155b2dd21f,04/22/2020 06:00:00,PPI Core Output (MoM) n.s.a,LOW,GBP
d1420649-c1da-457b-ae75-5892a995b8a7,04/22/2020 08:00:00,Industrial Sales s.a. (MoM),LOW,EUR
e2d0254e-8d08-462f-b163-14abb8a87812,04/22/2020 08:00:00,Industrial Orders s.a (MoM),LOW,EUR
7960958e-9b2e-471c-b042-15e5f5cfaa14,04/22/2020 08:00:00,Industrial Sales n.s.a. (YoY),LOW,EUR
f6bd3167-b9d4-470a-8e79-fec9a88683c8,04/22/2020 08:00:00,Industrial Orders n.s.a (YoY),LOW,EUR
8e4711bc-3362-4ea6-8db7-8bb2e7fc9177,04/22/2020 08:30:00,DCLG House Price Index (YoY),LOW,GBP
a124612e-884b-468a-94f7-bd52bb1c40e5,04/22/2020 11:00:00,MBA Mortgage Applications,LOW,USD
99deac15-651a-4f88-8cbf-164293e5cfc2,04/22/2020 12:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
2e0e8d99-837d-4f29-a27c-03c3d5173ee4,04/22/2020 12:30:00,BoC Consumer Price Index Core (MoM),MEDIUM,CAD
9b6c38e8-cbd3-4783-8c3e-837b27e60d94,04/22/2020 12:30:00,Consumer Price Index (YoY),MEDIUM,CAD
ad851a95-ba20-43a8-8924-101d6a32f656,04/22/2020 12:30:00,Consumer Price Index - Core (MoM),MEDIUM,CAD
a7947ad7-ebd4-4a16-b181-f84a19e8f269,04/22/2020 12:30:00,New Housing Price Index (YoY),LOW,CAD
fb27c065-5725-4223-bad5-12685b0c64a7,04/22/2020 12:30:00,New Housing Price Index (MoM),LOW,CAD
2d29233b-5ad9-4a22-844f-fcd86b8807e3,04/22/2020 12:30:00,Consumer Price Index (MoM),MEDIUM,CAD
7d6cd9d1-a33c-454c-ab95-9757de3b9876,04/22/2020 13:00:00,Housing Price Index (MoM),MEDIUM,USD
bd02007a-a112-4f03-a993-9317983dbd15,04/22/2020 14:00:00,Consumer Confidence,LOW,EUR
24bd43cc-3d45-49e8-9716-45fddc1d64c6,04/22/2020 14:30:00,EIA Crude Oil Stocks Change,MEDIUM,USD
5ac892a4-3556-4326-99e0-7daab6bb0f0b,04/22/2020 23:00:00,Commonwealth Bank Services PMI,LOW,AUD
e09dc5fc-0879-44d0-9ba7-707c857a5079,04/22/2020 23:00:00,Commonwealth Bank Manufacturing PMI,MEDIUM,AUD
5321d057-9cda-494c-b60f-c4b7614af85b,04/22/2020 23:00:00,Commonwealth Bank Composite PMI,LOW,AUD
e77c61e0-8521-459d-9035-d06919210355,04/22/2020 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
5886d57c-0103-4992-a69e-271a3c156961,04/22/2020 23:50:00,Foreign Bond Investment,LOW,JPY
0076b0e9-2f39-4a01-8ff4-00294599f033,04/23/2020 00:00:00,European Council Meeting,HIGH,EUR
bdaae24e-1636-4893-8fb1-a9d0d9854e0f,04/23/2020 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
f8ee5df3-e28b-435e-8598-632852a850f7,04/23/2020 01:30:00,Imports (MoM),MEDIUM,AUD
cf27e8ec-02de-4bc9-abda-197f90eb7082,04/23/2020 01:30:00,Exports (MoM),MEDIUM,AUD
9f7053c1-ad2a-48ea-9709-9081cb60f22a,04/23/2020 03:00:00,Credit Card Spending (YoY),LOW,NZD
b02f323b-f2a3-4843-ba05-94181ae66545,04/23/2020 05:00:00,Coincident Index,LOW,JPY
ac9137e2-eaf6-480a-bcd4-ad7541b7d694,04/23/2020 05:00:00,Leading Economic Index,MEDIUM,JPY
1c2a88aa-2348-4d38-9381-e29984e00ecc,04/23/2020 05:30:00,Business Climate in Manufacturing,LOW,EUR
b0071b1b-5092-46a1-b0c2-8b03f8f56681,04/23/2020 06:00:00,Public Sector Net Borrowing,MEDIUM,GBP
d093a414-5b58-4ab0-9a05-69eddf3327f1,04/23/2020 06:00:00,Gfk Consumer Confidence Survey,MEDIUM,EUR
e7eef88c-64c7-4442-b08b-e83f3badab9c,04/23/2020 07:15:00,Markit Manufacturing PMI,MEDIUM,EUR
a845fd91-ed51-4336-963f-60f1dd1f411b,04/23/2020 07:15:00,Markit Services PMI,MEDIUM,EUR
2a5077c7-8399-41c8-9885-0b209f5fffb1,04/23/2020 07:15:00,Markit PMI Composite,MEDIUM,EUR
f104990e-d881-4b4f-95c4-fed3f8082c10,04/23/2020 07:30:00,Markit Manufacturing PMI,HIGH,EUR
5fe87230-460a-485b-bcea-d45052da6ded,04/23/2020 07:30:00,Markit Services PMI,MEDIUM,EUR
2951ee45-32bd-452a-8b93-7e41d9ab59b2,04/23/2020 07:30:00,Markit PMI Composite,HIGH,EUR
d8f20564-5111-4dc9-a479-8c9678378352,04/23/2020 08:00:00,Trade Balance non-EU,LOW,EUR
735e2c7d-2929-4b2d-a841-0c454369d323,04/23/2020 08:00:00,Markit Manufacturing PMI,MEDIUM,EUR
5c226ab1-9e26-403a-9772-d8b58f2d31bb,04/23/2020 08:00:00,Markit Services PMI,MEDIUM,EUR
3811d181-0a6d-44ba-a104-a3554b86c9ce,04/23/2020 08:00:00,Markit PMI Composite,HIGH,EUR
fb178f2d-3391-4d22-8e72-87af3f0aa39e,04/23/2020 08:30:00,Markit Manufacturing PMI,MEDIUM,GBP
d3f3761c-3204-41d9-b6b5-67cdb481e87e,04/23/2020 08:30:00,Markit Services PMI,HIGH,GBP
ad9ebe7a-47c7-4c74-8b3d-03003ba66df3,04/23/2020 10:00:00,CBI Industrial Trends Survey – Orders (MoM),LOW,GBP
fb270fcb-f265-4449-a142-a5e84b96ea82,04/23/2020 12:30:00,Continuing Jobless Claims,LOW,USD
32b773a7-8fae-4f13-90b1-645d337b5921,04/23/2020 12:30:00,Initial Jobless Claims,HIGH,USD
d9ef9144-c5ad-4e9b-87cc-2776a65b145a,04/23/2020 12:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
9d3c3150-dd7e-4615-95f0-e6223a2e80cd,04/23/2020 13:45:00,Markit Manufacturing PMI,MEDIUM,USD
76058747-75ba-4156-a44b-668f133e6482,04/23/2020 13:45:00,Markit Services PMI,MEDIUM,USD
b0759d3d-66cd-482b-9616-b6384820f3dd,04/23/2020 13:45:00,Markit PMI Composite,MEDIUM,USD
1f3cb419-8b1c-4493-8e1b-5ccb24c2ff56,04/23/2020 14:00:00,New Home Sales (MoM),MEDIUM,USD
1d469647-924e-48c6-b615-6edbea734180,04/23/2020 14:00:00,New Home Sales Change (MoM),LOW,USD
88c30d6d-e80e-4a25-9f0f-0f9ec4580a25,04/23/2020 14:30:00,EIA Natural Gas Storage Change,LOW,USD
7dcdaefb-8034-4788-93ea-5441cecdffbb,04/23/2020 15:00:00,Kansas Fed Manufacturing Activity,LOW,USD
6f1c8c4b-b924-4e8f-9725-3ee8718b12f2,04/23/2020 15:30:00,4-Week Bill Auction,LOW,USD
0adbc3d6-437b-44be-9ce9-9154799561f5,04/23/2020 23:01:00,GfK Consumer Confidence,MEDIUM,GBP
dbcfefab-747e-4ec4-a8ec-3a9a2766aca1,04/23/2020 23:30:00,"National CPI ex Food, Energy (YoY)",MEDIUM,JPY
41f74471-766c-4fbc-a77d-dc8587bc9179,04/23/2020 23:30:00,National CPI ex-Fresh Food (YoY),MEDIUM,JPY
9b7ad9b1-038b-4718-9c53-b953436b4253,04/23/2020 23:30:00,National Consumer Price Index (YoY),MEDIUM,JPY
8d3f894e-8ff4-4938-bedd-dc31536107ed,04/23/2020 23:50:00,Corporate Service Price Index (YoY),LOW,JPY
ebfeceab-d9ab-4408-88ab-af0c14eb672d,04/24/2020 04:30:00,All Industry Activity Index (MoM),MEDIUM,JPY
6fe71642-4eda-4d79-acb8-7d9552ce7659,04/24/2020 06:00:00,Retail Sales ex-Fuel (MoM),MEDIUM,GBP
fb69f906-80f2-429d-bf1e-53b03fcdcc96,04/24/2020 06:00:00,Retail Sales ex-Fuel (YoY),MEDIUM,GBP
69b50f41-7a68-42e2-a174-af73fbb71e03,04/24/2020 06:00:00,Retail Sales (YoY),MEDIUM,GBP
34594980-0d6f-4bab-9cae-6c0821e5748c,04/24/2020 06:00:00,Retail Sales (MoM),MEDIUM,GBP
a7895529-1d6b-4d19-8862-c29864959616,04/24/2020 08:00:00,IFO – Business Climate,MEDIUM,EUR
1fe21643-1d0c-4f2b-b3f0-60ce0ee07529,04/24/2020 08:00:00,IFO – Current Assessment,MEDIUM,EUR
3aa68ad6-1e07-4de3-a0fc-f786f5d4feb2,04/24/2020 08:00:00,IFO – Expectations,MEDIUM,EUR
3bed12c4-bda6-44a8-a252-4f36c6b17701,04/24/2020 12:00:00,ANZAC Day,NONE,NZD
d4622b28-7b01-4bce-8ec6-5cf1356224dc,04/24/2020 12:30:00,Durable Goods Orders ex Transportation,MEDIUM,USD
06ff7a3f-f67e-41c9-8826-b6fdd57b2907,04/24/2020 12:30:00,Durable Goods Orders ex Defense,MEDIUM,USD
91558262-febc-4b5d-a433-e6ba32ea70e8,04/24/2020 12:30:00,Durable Goods Orders,MEDIUM,USD
661a1154-ea0d-4f71-b523-5081c9d9454a,04/24/2020 12:30:00,Nondefense Capital Goods Orders ex Aircraft,HIGH,USD
9e9df0b3-105c-46c1-bc47-3517da8d1347,04/24/2020 14:00:00,Michigan Consumer Sentiment Index,MEDIUM,USD
86a711ba-6efd-4213-a3ee-cdd258f3d3f5,04/24/2020 14:00:00,ANZAC Day,NONE,AUD
82f71564-810f-4e42-8e8d-d54acc29819e,04/24/2020 17:00:00,Baker Hughes US Oil Rig Count,LOW,USD
1cfab41a-a580-49aa-9eb3-2f42d944a872,04/24/2020 19:30:00,CFTC Gold NC Net Positions,LOW,USD
129e09c4-5424-41b7-b3a5-b035a57e20e7,04/24/2020 19:30:00,CFTC Oil NC Net Positions,LOW,USD
a2492e49-0e61-4692-afd9-80ee37a70d04,04/24/2020 19:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
8d513855-b695-456e-a9a8-1ae31b748459,04/24/2020 19:30:00,CFTC GBP NC Net Positions,LOW,GBP
b208d064-acad-4006-8fc1-ededc0f85e14,04/24/2020 19:30:00,CFTC JPY NC Net Positions,LOW,JPY
58398b22-93e0-4394-8a81-bc3fb4e8756f,04/24/2020 19:30:00,CFTC EUR NC Net Positions,LOW,EUR
7f6a9e3b-d4cb-4ad1-b4bc-04cbac78007e,04/24/2020 19:30:00,CFTC AUD NC Net Positions,LOW,AUD
36db0545-e654-43fc-896e-88b6ec15b535,04/24/2020 22:00:00,Liberation Day,NONE,EUR
6d9ab491-e6a1-4103-b4f6-a00546ea18f6,04/27/2020 03:00:00,"BoJ Monetary Policy Statement ",HIGH,JPY
234d378e-8766-485b-9d88-90e2ae65983c,04/27/2020 03:00:00,BoJ Interest Rate Decision,HIGH,JPY
34efd68d-22ba-48f6-84a3-72f154160512,04/27/2020 03:00:00,BoJ Outlook Report,MEDIUM,JPY
db7fa9e2-912b-49fa-bb0b-7e0d641c2a12,04/27/2020 06:30:00,BoJ Press Conference,HIGH,JPY
b5e80e47-9d42-4c20-93f8-61cbe8b2e606,04/27/2020 14:30:00,Dallas Fed Manufacturing Business Index,MEDIUM,USD
a41705c2-8aca-4cef-a887-fc525d9ac802,04/27/2020 15:30:00,3-Month Bill Auction,LOW,USD
f48e5aea-6f37-4c20-b892-1ce67c0e24ca,04/27/2020 15:30:00,6-Month Bill Auction,LOW,USD
66731c72-c534-47cc-b1c9-aab68506d382,04/27/2020 17:00:00,2-Year Note Auction,LOW,USD
ca6af12d-3049-42b7-ac13-f3ef74b22d8f,04/27/2020 17:00:00,5-Year Note Auction,LOW,USD
cdd3b16b-961d-4f63-b6da-5f78ff3af773,04/27/2020 23:30:00,Jobs / Applicants Ratio,MEDIUM,JPY
70044599-bc2a-4718-88b0-43b6410a4738,04/27/2020 23:30:00,Unemployment Rate,MEDIUM,JPY
eeebfb8b-978c-40dd-8368-94c3fd154601,04/28/2020 06:45:00,Consumer Confidence,LOW,EUR
e308afbf-f6ee-4695-8447-f2f577e733ba,04/28/2020 07:00:00,Unemployment Survey,LOW,EUR
338f0b5b-0919-4736-add9-dd10b1422fcd,04/28/2020 08:00:00,ECB Bank Lending Survey,HIGH,EUR
2f73ae36-d2da-404f-9280-116cf154e3b3,04/28/2020 09:30:00,10-y Bond Auction,LOW,GBP
f1f00a6d-40bc-4d6b-9e5e-6cfd7d26ee0e,04/28/2020 10:00:00,CBI Distributive Trades Survey – Realized (MoM),LOW,GBP
94fba387-0cd1-4891-8723-23c0c2a1b3b3,04/28/2020 12:30:00,Wholesale Inventories,LOW,USD
e0ac41ac-ae95-405b-b6ff-d2e58fe21009,04/28/2020 12:30:00,Goods Trade Balance,LOW,USD
1a825b2c-dc30-4f30-8a0f-ecc153d6f585,04/28/2020 12:55:00,Redbook Index (YoY),LOW,USD
fcc649e9-99f1-41d6-ac49-e52006c08997,04/28/2020 12:55:00,Redbook Index (MoM),LOW,USD
689eea56-eae5-40da-a20e-5dcf9b88b3f5,04/28/2020 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),MEDIUM,USD
3597a40d-3cf2-4d9c-b9d6-437ad2eeea69,04/28/2020 14:00:00,Richmond Fed Manufacturing Index,MEDIUM,USD
10298249-ae97-4529-b154-01284459144a,04/28/2020 14:00:00,Consumer Confidence,MEDIUM,USD
e87efc6b-fdf6-4de7-9aa1-65f865378d09,04/28/2020 15:00:00,Showa Day,NONE,JPY
4f2eeb2c-c1f4-4944-b641-ef03f946c9f4,04/28/2020 17:00:00,7-Year Note Auction,LOW,USD
31571f96-5670-4568-9550-9dbc3233ee59,04/28/2020 20:30:00,API Weekly Crude Oil Stock,LOW,USD
3c9b9990-965b-42e7-a88e-3b1d44df57c7,04/28/2020 22:45:00,Trade Balance NZD (YoY),MEDIUM,NZD
de5ccc2e-ae04-4d8f-bbc6-1aab63100c58,04/28/2020 22:45:00,Exports,MEDIUM,NZD
95f59faa-d8c8-4369-a2e5-4885255887e4,04/28/2020 22:45:00,Imports,LOW,NZD
0bae1f7f-37ae-454e-a33a-0562cd174e01,04/28/2020 22:45:00,Trade Balance NZD (MoM),LOW,NZD
0ca9037d-a551-4f5c-b600-58947f246be0,04/28/2020 23:01:00,BRC Shop Price Index (YoY),LOW,GBP
434f196f-fe8f-4604-b25c-c63ca1266302,04/29/2020 01:30:00,RBA Trimmed Mean CPI (QoQ),HIGH,AUD
29d442cb-97ad-418c-aecf-fe228e78fcdd,04/29/2020 01:30:00,Consumer Price Index (YoY),MEDIUM,AUD
350fe008-541a-4baa-a547-83632e241d3d,04/29/2020 01:30:00,RBA Trimmed Mean CPI (YoY),LOW,AUD
20dfcd84-ae3c-47a7-bd64-58669e0d6407,04/29/2020 01:30:00,Consumer Price Index (QoQ),HIGH,AUD
e9b430ac-0a48-4aa9-b9e2-fbbce4bc9e19,04/29/2020 06:00:00,Import Price Index (MoM),LOW,EUR
42669e79-2987-40ea-9b55-dc74c0c204c7,04/29/2020 06:00:00,Import Price Index (YoY),LOW,EUR
e6d873c5-c52c-47e5-9921-670e95f9cf83,04/29/2020 07:00:00,Retail Sales (YoY),LOW,EUR
792092e1-9c1f-4271-90e8-3bacb21d2bac,04/29/2020 08:00:00,Producer Price Index (YoY),LOW,EUR
c6fa7ac3-4374-4f2e-9baa-4c3532f9295f,04/29/2020 08:00:00,Producer Price Index (MoM),LOW,EUR
4038a124-0d82-4e80-a8bb-49e3c9d85c64,04/29/2020 08:00:00,Private Loans (YoY),LOW,EUR
c5b48b21-3995-4a7e-ad49-b80f369a4715,04/29/2020 08:00:00,M3 Money Supply (3m),LOW,EUR
cf88f733-9f5d-4fdd-b502-c19f007b6f74,04/29/2020 08:00:00,M3 Money Supply (YoY),LOW,EUR
d1ef0e49-276d-400a-930b-0ede133a9625,04/29/2020 08:00:00,ZEW Survey – Expectations,MEDIUM,CHF
fcecea32-c3cb-40fb-b723-e6be37c38022,04/29/2020 09:00:00,Services Sentiment,LOW,EUR
3164d4d9-e918-45c1-8123-5d7fc642e02e,04/29/2020 09:00:00,Consumer Confidence,LOW,EUR
9a2d13d8-42d3-4d75-9c2e-71c1c26aff91,04/29/2020 09:00:00,Industrial Confidence,LOW,EUR
a6da9c90-219a-4da3-98a4-108f846e867f,04/29/2020 09:00:00,Business Climate,MEDIUM,EUR
90e36681-bc14-476e-9e82-966783ccd3f7,04/29/2020 09:00:00,Economic Sentiment Indicator,LOW,EUR
bf095dcc-870f-4c12-bec4-b2f5d04c4068,04/29/2020 09:30:00,5-y Bond Auction,LOW,EUR
f24c6ea3-2913-4cab-982b-ec57df299bf5,04/29/2020 09:30:00,10-y Bond Auction,LOW,EUR
0972fe63-f237-413b-9e65-f2572a7eca45,04/29/2020 09:40:00,10-y Bond Auction,MEDIUM,EUR
f565d04a-e509-4676-9df0-ee4bad272245,04/29/2020 09:45:00,30-y Bond Auction,LOW,GBP
42d7ba19-db24-4de5-9dc5-9bb2f869639c,04/29/2020 11:00:00,MBA Mortgage Applications,LOW,USD
cfa04faa-b756-4b10-8af1-53112e8425c9,04/29/2020 12:00:00,Consumer Price Index (YoY),LOW,EUR
9fc7a239-bda6-4ceb-b339-9c4019b51919,04/29/2020 12:00:00,Consumer Price Index (MoM),LOW,EUR
11a4b1e4-2048-43a4-aa1b-51b58b725b58,04/29/2020 12:00:00,Harmonized Index of Consumer Prices (YoY),HIGH,EUR
1a33c34f-7e9c-4174-8970-aca236aa5d0c,04/29/2020 12:00:00,Harmonized Index of Consumer Prices (MoM),LOW,EUR
0a9a7527-f09d-4ef9-9484-47353e8ae316,04/29/2020 12:30:00,Core Personal Consumption Expenditures (QoQ),MEDIUM,USD
295848fe-1025-4d1c-9e8d-6875e4d93f0b,04/29/2020 12:30:00,Gross Domestic Product Price Index,MEDIUM,USD
413f89d9-8de0-4a64-873a-b2b8eeb828d5,04/29/2020 12:30:00,Personal Consumption Expenditures Prices (QoQ),MEDIUM,USD
a8e01b9a-e156-4556-925d-50b55ace3037,04/29/2020 12:30:00,Gross Domestic Product Annualized,HIGH,USD
36d663d5-85b0-4d70-80ba-2c904748b338,04/29/2020 12:30:00,Foreign Portfolio Investment in Canadian Securities,LOW,CAD
bda27141-069b-4d48-870d-ce0b6ae06df6,04/29/2020 12:30:00,Canadian Portfolio Investment in Foreign Securities,LOW,CAD
1fa24d37-2d0b-418f-96cf-ee5fe8760fea,04/29/2020 14:00:00,Pending Home Sales (YoY),LOW,USD
de2e396c-2742-43eb-9390-e57a1646d11a,04/29/2020 14:00:00,Pending Home Sales (MoM),MEDIUM,USD
bb07c07e-9f4d-4171-9038-acc319e5388f,04/29/2020 14:30:00,EIA Crude Oil Stocks Change,MEDIUM,USD
05058e77-e5f5-4a5f-88be-ec6e8ff59f03,04/29/2020 18:00:00,Fed Interest Rate Decision,HIGH,USD
d4d5364c-2820-4411-a320-2b2d520ad10e,04/29/2020 18:30:00,FOMC Press Conference,HIGH,USD
0e012af8-b436-44ea-a054-607ac9516135,04/29/2020 23:50:00,Retail Trade s.a (MoM),MEDIUM,JPY
ae94e389-bcb2-457b-96a2-dcf21b6ae0e6,04/29/2020 23:50:00,Retail Trade (YoY),MEDIUM,JPY
442e9129-e789-4eae-be67-ce49e784ce89,04/29/2020 23:50:00,Industrial Production (YoY),HIGH,JPY
2c7560c3-edc8-46ca-b7b0-0f7da2412434,04/29/2020 23:50:00,Large Retailer Sales,MEDIUM,JPY
b6e36f15-5220-4033-9f56-22bfc04c1028,04/29/2020 23:50:00,Industrial Production (MoM),MEDIUM,JPY
582dff06-fc34-4127-83fa-bc223633e288,04/30/2020 01:00:00,ANZ Business Confidence,LOW,NZD
83232b5b-da9d-482f-8057-7b4e5a8c20b2,04/30/2020 01:00:00,ANZ Activity Outlook,LOW,NZD
d95c9932-ac39-4b4d-a49f-d78ac312937f,04/30/2020 01:00:00,Non-Manufacturing PMI,MEDIUM,CNY
2d26fd41-334d-4edc-a0da-939914cb17f4,04/30/2020 01:00:00,NBS Manufacturing PMI,MEDIUM,CNY
a225f8b0-174d-41f8-8cbc-eb74c1336b51,04/30/2020 01:30:00,Import Price Index (QoQ),LOW,AUD
fb489628-a724-4528-9bd4-50bb9d9bb41e,04/30/2020 01:30:00,Private Sector Credit (MoM),LOW,AUD
cb52794c-f1e2-4a31-93df-ec2cb04e4772,04/30/2020 01:30:00,Private Sector Credit (YoY),LOW,AUD
c67634fa-60ee-47d0-b5c6-e30f56d026b3,04/30/2020 01:30:00,Export Price Index (QoQ),LOW,AUD
9258100b-9bfb-4652-8718-347a11fcf16d,04/30/2020 01:45:00,Caixin Manufacturing PMI,HIGH,CNY
e91f8ed8-8aba-4058-b74b-ea49f8f3161d,04/30/2020 05:00:00,Construction Orders (YoY),LOW,JPY
a61b3f4b-013d-499c-b41a-c6c9c6968b89,04/30/2020 05:00:00,Housing Starts (YoY),LOW,JPY
9ebd9319-eb92-4bea-bb73-05551e92f156,04/30/2020 05:00:00,Consumer Confidence Index,LOW,JPY
1fe18231-a8ba-4f73-acc2-a75733606643,04/30/2020 05:00:00,Annualized Housing Starts,LOW,JPY
fee4b9b1-b016-48e3-bfec-16080c84f358,04/30/2020 05:30:00,Gross Domestic Product (QoQ),LOW,EUR
6e387a1f-2f25-4937-bb12-28700d7bb69d,04/30/2020 06:00:00,Retail Sales (YoY),LOW,EUR
2a6beab4-0b9c-4a4e-9ac4-23bca682d376,04/30/2020 06:00:00,Retail Sales (MoM),MEDIUM,EUR
6f79c150-d6cd-4820-85f6-abce9fe1e55b,04/30/2020 06:30:00,Real Retail Sales (YoY),MEDIUM,CHF
a9bbc2fe-7ffe-4f8e-be9d-4e765de943a3,04/30/2020 06:45:00,Consumer Spending (MoM),LOW,EUR
35b1f4e2-d172-40e1-879f-7e66854d8831,04/30/2020 06:45:00,Producer Prices (MoM),LOW,EUR
e2e4ae5d-304b-48e2-8e0a-9613a6d6906a,04/30/2020 06:45:00,Consumer Price Index (EU norm) (MoM),LOW,EUR
991f6a9d-70d9-4878-91a0-c4f9f3b5dfa2,04/30/2020 06:45:00,Consumer Price Index (EU norm) (YoY),LOW,EUR
0ed9440e-1495-4394-b441-71f16d5170b0,04/30/2020 07:00:00,HICP (YoY),LOW,EUR
7affa39e-86f7-4f92-affb-2a255bf5dc24,04/30/2020 07:00:00,HICP (MoM),LOW,EUR
0fa1d0ff-e342-48da-ac9a-ea8244d8edd4,04/30/2020 07:00:00,Gross Domestic Product - Estimated (QoQ),LOW,EUR
fb037b8b-a228-4c9c-aae7-6a3e50462bdd,04/30/2020 07:00:00,Consumer Price Index (MoM),LOW,EUR
3eefb6e8-5607-429f-8ec5-5e2094da412e,04/30/2020 07:00:00,Gross Domestic Product - Estimated (YoY),LOW,EUR
54e1260b-91ac-40cf-807d-63e1b5eb2fe8,04/30/2020 07:00:00,Consumer Price Index (YoY),LOW,EUR
f9d05e59-1b37-406e-aaf2-892383a2d2e8,04/30/2020 07:00:00,KOF Leading Indicator,MEDIUM,CHF
2df42b58-64d6-45e4-b8de-baade5f3b508,04/30/2020 07:55:00,Unemployment Rate s.a.,HIGH,EUR
952bf48e-6bdc-42ad-81f4-882c36416ec3,04/30/2020 07:55:00,Unemployment Change,HIGH,EUR
219ead28-f203-4e30-8bad-2c6526dac47e,04/30/2020 08:00:00,Unemployment,MEDIUM,EUR
3069a6ef-c050-4d29-ae8d-a0883c074f89,04/30/2020 08:00:00,Current Account Balance,LOW,EUR
